lr-Adam,step,train_loss_step,epoch,val_loss,val_acc
,40599,0.0901838019490242,5,,
,40649,0.02486301027238369,5,,
,40699,0.23219938576221466,5,,
,40749,0.022582028061151505,5,,
,40799,0.5513242483139038,5,,
,40849,0.12729258835315704,5,,
,40899,0.021715041249990463,5,,
,40949,0.028651470318436623,5,,
,40999,0.08902023732662201,5,,
,41049,0.2019105851650238,5,,
,41099,0.23122458159923553,5,,
,41149,0.03795725852251053,5,,
,41199,0.03597872704267502,5,,
,41249,0.3570166826248169,5,,
,41299,1.7680209875106812,5,,
,41349,0.08526697754859924,5,,
,41399,0.10147891193628311,5,,
,41449,0.19594703614711761,5,,
,41499,0.09530545771121979,5,,
,41549,0.48106831312179565,5,,
,41599,0.45963114500045776,5,,
,41649,0.27927282452583313,5,,
,41699,0.26580092310905457,5,,
,41749,0.4313766062259674,5,,
,41799,0.24009469151496887,5,,
,41849,0.05868619680404663,5,,
,41899,0.6501966714859009,5,,
,41949,0.10657653957605362,5,,
,41999,0.13119164109230042,5,,
,42049,0.03349930793046951,5,,
,42099,0.020360123366117477,5,,
,42149,0.15445680916309357,5,,
,42199,0.06648842245340347,5,,
,42249,0.09055738151073456,5,,
,42299,0.18496106564998627,5,,
,42349,0.1167125329375267,5,,
,42399,0.055014293640851974,5,,
,42449,0.10653074085712433,5,,
,42499,0.07129518687725067,5,,
,42549,0.2211473435163498,5,,
,42599,0.6213969588279724,5,,
,42649,0.756198525428772,5,,
,42699,0.19178986549377441,5,,
,42749,0.2768815755844116,5,,
,42799,0.29344290494918823,5,,
,42849,0.0563502311706543,5,,
,42899,0.47783151268959045,5,,
,42949,0.08739274740219116,5,,
,42999,0.7594647407531738,5,,
,43049,0.20569567382335663,5,,
,43099,0.2268376350402832,5,,
,43149,0.5941747426986694,5,,
,43199,0.02677289769053459,5,,
,43249,0.4277084469795227,5,,
,43299,0.16353300213813782,5,,
,43349,0.2640799582004547,5,,
,43399,0.09804831445217133,5,,
,43449,0.09170472621917725,5,,
,43499,0.11861131340265274,5,,
,43549,0.08025909960269928,5,,
,43599,0.1143917590379715,5,,
,43649,0.032564982771873474,5,,
,43699,0.2345506250858307,5,,
,43749,0.559532642364502,5,,
,43799,0.7935957908630371,5,,
,43849,0.15185680985450745,5,,
,43899,0.2609254717826843,5,,
,43949,0.09698299318552017,5,,
,43999,0.10745398700237274,5,,
,44049,0.09465225785970688,5,,
,44099,0.09998636692762375,5,,
,44149,0.05220141261816025,5,,
,44199,0.5107472538948059,5,,
,44249,0.4041875898838043,5,,
,44299,0.110543392598629,5,,
,44349,0.23837153613567352,5,,
,44399,0.3105091154575348,5,,
,44449,0.03527563065290451,5,,
,44499,0.528060793876648,5,,
,44549,0.12891866266727448,5,,
,44599,0.03616706281900406,5,,
,44649,0.07735336571931839,5,,
,44699,0.1123424768447876,5,,
,44749,0.21197786927223206,5,,
,44799,0.5707806944847107,5,,
,44849,0.07689791917800903,5,,
,44899,0.9523906707763672,5,,
,44949,0.5973963737487793,5,,
,44999,0.029778003692626953,5,,
,45049,0.24102386832237244,5,,
,45099,0.30519479513168335,5,,
,45149,0.5770942568778992,5,,
,45199,0.461125910282135,5,,
,45249,0.24214355647563934,5,,
,45299,0.6032344698905945,5,,
,45349,0.13394632935523987,5,,
,45399,0.12100297212600708,5,,
,45449,0.9312275052070618,5,,
,45499,0.19533191621303558,5,,
,45549,0.04968364164233208,5,,
,45599,0.03186633810400963,5,,
,45649,0.02768431045114994,5,,
,45699,0.708760142326355,5,,
,45749,0.4527612626552582,5,,
,45799,0.49691399931907654,5,,
,45849,0.3270503878593445,5,,
,45899,0.12798164784908295,5,,
,45949,0.06017209216952324,5,,
,45999,0.5051261186599731,5,,
,46049,0.11684838682413101,5,,
,46099,0.4215734004974365,5,,
,46149,0.04773431271314621,5,,
,46199,0.6495282649993896,5,,
,46249,0.17090392112731934,5,,
,46299,0.0438455194234848,5,,
,46349,0.2920025587081909,5,,
,46399,0.049781471490859985,5,,
,46449,0.6680134534835815,5,,
,46499,0.049363475292921066,5,,
,46549,0.36476975679397583,5,,
,46599,0.041821978986263275,5,,
,46649,0.19195225834846497,5,,
,46699,0.05215137079358101,5,,
,46749,0.07983016967773438,5,,
,46799,0.004666464403271675,5,,
,46849,0.8907108306884766,5,,
,46899,0.3386780619621277,5,,
,46949,0.03430754318833351,5,,
,46999,0.027820462360978127,5,,
,47049,0.39290767908096313,5,,
,47099,0.8397088050842285,5,,
,47149,0.2349044531583786,5,,
,47199,0.566582202911377,5,,
,47249,0.15377524495124817,5,,
,47299,0.15056076645851135,5,,
,47349,0.07690539211034775,5,,
,47399,0.1405853033065796,5,,
,47449,0.05995482951402664,5,,
,47499,0.22233149409294128,5,,
,47549,0.3320658504962921,5,,
,47599,0.40089455246925354,5,,
,47627,,5,0.3826168477535248,0.8456658720970154
